,DMDUNIT,LOC,STARTDATE,WEEK,SALES,Date,Normalized
45772,G1359,G1359_L6,2016-06-11,87,9.0,2018-02-10,0.057692307692307696
46299,G1359,G1359_L6,2016-06-11,88,4.0,2018-02-17,0.02564102564102564
46826,G1359,G1359_L6,2016-06-11,89,24.0,2018-02-24,0.15384615384615385
47353,G1359,G1359_L6,2016-06-11,90,39.0,2018-03-03,0.25
47880,G1359,G1359_L6,2016-06-11,91,9.0,2018-03-10,0.057692307692307696
48407,G1359,G1359_L6,2016-06-11,92,0.0,2018-03-17,0.0
48934,G1359,G1359_L6,2016-06-11,93,10.0,2018-03-24,0.0641025641025641
49461,G1359,G1359_L6,2016-06-11,94,9.0,2018-03-31,0.057692307692307696
49988,G1359,G1359_L6,2016-06-11,95,11.0,2018-04-07,0.07051282051282051
50515,G1359,G1359_L6,2016-06-11,96,8.0,2018-04-14,0.05128205128205128
51042,G1359,G1359_L6,2016-06-11,97,4.0,2018-04-21,0.02564102564102564
51569,G1359,G1359_L6,2016-06-11,98,8.0,2018-04-28,0.05128205128205128
52096,G1359,G1359_L6,2016-06-11,99,0.0,2018-05-05,0.0
52623,G1359,G1359_L6,2016-06-11,100,1.0,2018-05-12,0.00641025641025641
53150,G1359,G1359_L6,2016-06-11,101,0.0,2018-05-19,0.0
53677,G1359,G1359_L6,2016-06-11,102,15.0,2018-05-26,0.09615384615384616
54204,G1359,G1359_L6,2016-06-11,103,8.0,2018-06-02,0.05128205128205128
54731,G1359,G1359_L6,2016-06-11,104,10.0,2018-06-09,0.0641025641025641
451,G1711,G1711_L0,2016-06-11,1,129.0,2016-06-18,0.3063063063063063
978,G1711,G1711_L0,2016-06-11,2,103.0,2016-06-25,0.07207207207207207
1505,G1711,G1711_L0,2016-06-11,3,102.0,2016-07-02,0.06306306306306306
2032,G1711,G1711_L0,2016-06-11,4,142.0,2016-07-09,0.42342342342342343
2559,G1711,G1711_L0,2016-06-11,5,142.0,2016-07-16,0.42342342342342343
3086,G1711,G1711_L0,2016-06-11,6,109.0,2016-07-23,0.12612612612612611
3613,G1711,G1711_L0,2016-06-11,7,127.0,2016-07-30,0.2882882882882883
4140,G1711,G1711_L0,2016-06-11,8,142.0,2016-08-06,0.42342342342342343
4667,G1711,G1711_L0,2016-06-11,9,139.0,2016-08-13,0.3963963963963964
5194,G1711,G1711_L0,2016-06-11,10,133.0,2016-08-20,0.34234234234234234
5721,G1711,G1711_L0,2016-06-11,11,150.0,2016-08-27,0.4954954954954955
6248,G1711,G1711_L0,2016-06-11,12,136.0,2016-09-03,0.36936936936936937
6775,G1711,G1711_L0,2016-06-11,13,144.0,2016-09-10,0.44144144144144143
7302,G1711,G1711_L0,2016-06-11,14,119.0,2016-09-17,0.21621621621621623
7829,G1711,G1711_L0,2016-06-11,15,151.0,2016-09-24,0.5045045045045045
8356,G1711,G1711_L0,2016-06-11,16,145.0,2016-10-01,0.45045045045045046
8883,G1711,G1711_L0,2016-06-11,17,145.0,2016-10-08,0.45045045045045046
9410,G1711,G1711_L0,2016-06-11,18,184.0,2016-10-15,0.8018018018018018
9937,G1711,G1711_L0,2016-06-11,19,153.0,2016-10-22,0.5225225225225225
10464,G1711,G1711_L0,2016-06-11,20,174.0,2016-10-29,0.7117117117117117
10991,G1711,G1711_L0,2016-06-11,21,157.0,2016-11-05,0.5585585585585585
11518,G1711,G1711_L0,2016-06-11,22,141.0,2016-11-12,0.4144144144144144
12045,G1711,G1711_L0,2016-06-11,23,149.0,2016-11-19,0.4864864864864865
12572,G1711,G1711_L0,2016-06-11,24,117.0,2016-11-26,0.1981981981981982
13099,G1711,G1711_L0,2016-06-11,25,156.0,2016-12-03,0.5495495495495496
13626,G1711,G1711_L0,2016-06-11,26,166.0,2016-12-10,0.6396396396396397
14153,G1711,G1711_L0,2016-06-11,27,140.0,2016-12-17,0.40540540540540543
14680,G1711,G1711_L0,2016-06-11,28,147.0,2016-12-24,0.46846846846846846
15207,G1711,G1711_L0,2016-06-11,29,95.0,2016-12-31,0.0
15734,G1711,G1711_L0,2016-06-11,30,96.0,2017-01-07,0.009009009009009009
16261,G1711,G1711_L0,2016-06-11,31,127.0,2017-01-14,0.2882882882882883
16788,G1711,G1711_L0,2016-06-11,32,158.0,2017-01-21,0.5675675675675675
17315,G1711,G1711_L0,2016-06-11,33,163.0,2017-01-28,0.6126126126126126
17842,G1711,G1711_L0,2016-06-11,34,152.0,2017-02-04,0.5135135135135135
18369,G1711,G1711_L0,2016-06-11,35,160.0,2017-02-11,0.5855855855855856
18896,G1711,G1711_L0,2016-06-11,36,174.0,2017-02-18,0.7117117117117117
19423,G1711,G1711_L0,2016-06-11,37,147.0,2017-02-25,0.46846846846846846
19950,G1711,G1711_L0,2016-06-11,38,180.0,2017-03-04,0.7657657657657657
20477,G1711,G1711_L0,2016-06-11,39,170.0,2017-03-11,0.6756756756756757
21004,G1711,G1711_L0,2016-06-11,40,170.0,2017-03-18,0.6756756756756757
21531,G1711,G1711_L0,2016-06-11,41,155.0,2017-03-25,0.5405405405405406
22058,G1711,G1711_L0,2016-06-11,42,197.0,2017-04-01,0.918918918918919
22585,G1711,G1711_L0,2016-06-11,43,154.0,2017-04-08,0.5315315315315315
23112,G1711,G1711_L0,2016-06-11,44,148.0,2017-04-15,0.4774774774774775
23639,G1711,G1711_L0,2016-06-11,45,128.0,2017-04-22,0.2972972972972973
24166,G1711,G1711_L0,2016-06-11,46,144.0,2017-04-29,0.44144144144144143
24693,G1711,G1711_L0,2016-06-11,47,170.0,2017-05-06,0.6756756756756757
25220,G1711,G1711_L0,2016-06-11,48,178.0,2017-05-13,0.7477477477477478
25747,G1711,G1711_L0,2016-06-11,49,128.0,2017-05-20,0.2972972972972973
26274,G1711,G1711_L0,2016-06-11,50,137.0,2017-05-27,0.3783783783783784
26801,G1711,G1711_L0,2016-06-11,51,149.0,2017-06-03,0.4864864864864865
27328,G1711,G1711_L0,2016-06-11,52,168.0,2017-06-10,0.6576576576576577
27855,G1711,G1711_L0,2016-06-11,53,141.0,2017-06-17,0.4144144144144144
28382,G1711,G1711_L0,2016-06-11,54,156.0,2017-06-24,0.5495495495495496
28909,G1711,G1711_L0,2016-06-11,55,152.0,2017-07-01,0.5135135135135135
29436,G1711,G1711_L0,2016-06-11,56,141.0,2017-07-08,0.4144144144144144
29963,G1711,G1711_L0,2016-06-11,57,144.0,2017-07-15,0.44144144144144143
30490,G1711,G1711_L0,2016-06-11,58,123.0,2017-07-22,0.25225225225225223
31017,G1711,G1711_L0,2016-06-11,59,129.0,2017-07-29,0.3063063063063063
31544,G1711,G1711_L0,2016-06-11,60,172.0,2017-08-05,0.6936936936936937
32071,G1711,G1711_L0,2016-06-11,61,144.0,2017-08-12,0.44144144144144143
32598,G1711,G1711_L0,2016-06-11,62,151.0,2017-08-19,0.5045045045045045
33125,G1711,G1711_L0,2016-06-11,63,149.0,2017-08-26,0.4864864864864865
33652,G1711,G1711_L0,2016-06-11,64,179.0,2017-09-02,0.7567567567567568
34179,G1711,G1711_L0,2016-06-11,65,142.0,2017-09-09,0.42342342342342343
34706,G1711,G1711_L0,2016-06-11,66,195.0,2017-09-16,0.9009009009009009
35233,G1711,G1711_L0,2016-06-11,67,154.0,2017-09-23,0.5315315315315315
35760,G1711,G1711_L0,2016-06-11,68,148.0,2017-09-30,0.4774774774774775
36287,G1711,G1711_L0,2016-06-11,69,159.0,2017-10-07,0.5765765765765766
36814,G1711,G1711_L0,2016-06-11,70,202.0,2017-10-14,0.963963963963964
37341,G1711,G1711_L0,2016-06-11,71,147.0,2017-10-21,0.46846846846846846
37868,G1711,G1711_L0,2016-06-11,72,182.0,2017-10-28,0.7837837837837838
38395,G1711,G1711_L0,2016-06-11,73,166.0,2017-11-04,0.6396396396396397
38922,G1711,G1711_L0,2016-06-11,74,174.0,2017-11-11,0.7117117117117117
39449,G1711,G1711_L0,2016-06-11,75,133.0,2017-11-18,0.34234234234234234
39976,G1711,G1711_L0,2016-06-11,76,131.0,2017-11-25,0.32432432432432434
40503,G1711,G1711_L0,2016-06-11,77,164.0,2017-12-02,0.6216216216216216
41030,G1711,G1711_L0,2016-06-11,78,157.0,2017-12-09,0.5585585585585585
41557,G1711,G1711_L0,2016-06-11,79,145.0,2017-12-16,0.45045045045045046
42084,G1711,G1711_L0,2016-06-11,80,119.0,2017-12-23,0.21621621621621623
42611,G1711,G1711_L0,2016-06-11,81,128.0,2017-12-30,0.2972972972972973
43138,G1711,G1711_L0,2016-06-11,82,172.0,2018-01-06,0.6936936936936937
43665,G1711,G1711_L0,2016-06-11,83,163.0,2018-01-13,0.6126126126126126
44192,G1711,G1711_L0,2016-06-11,84,197.0,2018-01-20,0.918918918918919
44719,G1711,G1711_L0,2016-06-11,85,135.0,2018-01-27,0.36036036036036034
45246,G1711,G1711_L0,2016-06-11,86,127.0,2018-02-03,0.2882882882882883
45773,G1711,G1711_L0,2016-06-11,87,119.0,2018-02-10,0.21621621621621623
46300,G1711,G1711_L0,2016-06-11,88,175.0,2018-02-17,0.7207207207207207
46827,G1711,G1711_L0,2016-06-11,89,145.0,2018-02-24,0.45045045045045046
47354,G1711,G1711_L0,2016-06-11,90,206.0,2018-03-03,1.0
47881,G1711,G1711_L0,2016-06-11,91,148.0,2018-03-10,0.4774774774774775
48408,G1711,G1711_L0,2016-06-11,92,153.0,2018-03-17,0.5225225225225225
48935,G1711,G1711_L0,2016-06-11,93,187.0,2018-03-24,0.8288288288288288
49462,G1711,G1711_L0,2016-06-11,94,155.0,2018-03-31,0.5405405405405406
49989,G1711,G1711_L0,2016-06-11,95,139.0,2018-04-07,0.3963963963963964
50516,G1711,G1711_L0,2016-06-11,96,176.0,2018-04-14,0.7297297297297297
51043,G1711,G1711_L0,2016-06-11,97,156.0,2018-04-21,0.5495495495495496
51570,G1711,G1711_L0,2016-06-11,98,155.0,2018-04-28,0.5405405405405406
52097,G1711,G1711_L0,2016-06-11,99,153.0,2018-05-05,0.5225225225225225
52624,G1711,G1711_L0,2016-06-11,100,157.0,2018-05-12,0.5585585585585585
53151,G1711,G1711_L0,2016-06-11,101,147.0,2018-05-19,0.46846846846846846
53678,G1711,G1711_L0,2016-06-11,102,118.0,2018-05-26,0.2072072072072072
54205,G1711,G1711_L0,2016-06-11,103,182.0,2018-06-02,0.7837837837837838
54732,G1711,G1711_L0,2016-06-11,104,136.0,2018-06-09,0.36936936936936937
452,G1711,G1711_L1,2016-06-11,1,445.0,2016-06-18,0.4581673306772908
979,G1711,G1711_L1,2016-06-11,2,431.0,2016-06-25,0.4302788844621514
1506,G1711,G1711_L1,2016-06-11,3,496.0,2016-07-02,0.5597609561752988
2033,G1711,G1711_L1,2016-06-11,4,547.0,2016-07-09,0.6613545816733067
2560,G1711,G1711_L1,2016-06-11,5,491.0,2016-07-16,0.549800796812749
3087,G1711,G1711_L1,2016-06-11,6,593.0,2016-07-23,0.7529880478087649
3614,G1711,G1711_L1,2016-06-11,7,476.0,2016-07-30,0.5199203187250996
4141,G1711,G1711_L1,2016-06-11,8,563.0,2016-08-06,0.6932270916334662
4668,G1711,G1711_L1,2016-06-11,9,523.0,2016-08-13,0.6135458167330677
5195,G1711,G1711_L1,2016-06-11,10,536.0,2016-08-20,0.6394422310756972
5722,G1711,G1711_L1,2016-06-11,11,477.0,2016-08-27,0.5219123505976095
6249,G1711,G1711_L1,2016-06-11,12,570.0,2016-09-03,0.7071713147410359
6776,G1711,G1711_L1,2016-06-11,13,557.0,2016-09-10,0.6812749003984063
7303,G1711,G1711_L1,2016-06-11,14,460.0,2016-09-17,0.48804780876494025
7830,G1711,G1711_L1,2016-06-11,15,512.0,2016-09-24,0.5916334661354582
8357,G1711,G1711_L1,2016-06-11,16,506.0,2016-10-01,0.5796812749003984
8884,G1711,G1711_L1,2016-06-11,17,504.0,2016-10-08,0.5756972111553785
9411,G1711,G1711_L1,2016-06-11,18,528.0,2016-10-15,0.6235059760956175
9938,G1711,G1711_L1,2016-06-11,19,500.0,2016-10-22,0.5677290836653387
10465,G1711,G1711_L1,2016-06-11,20,563.0,2016-10-29,0.6932270916334662
10992,G1711,G1711_L1,2016-06-11,21,462.0,2016-11-05,0.49203187250996017
11519,G1711,G1711_L1,2016-06-11,22,475.0,2016-11-12,0.5179282868525896
12046,G1711,G1711_L1,2016-06-11,23,450.0,2016-11-19,0.4681274900398406
12573,G1711,G1711_L1,2016-06-11,24,324.0,2016-11-26,0.21713147410358566
13100,G1711,G1711_L1,2016-06-11,25,341.0,2016-12-03,0.250996015936255
13627,G1711,G1711_L1,2016-06-11,26,339.0,2016-12-10,0.24701195219123506
14154,G1711,G1711_L1,2016-06-11,27,275.0,2016-12-17,0.11952191235059761
14681,G1711,G1711_L1,2016-06-11,28,263.0,2016-12-24,0.09561752988047809
15208,G1711,G1711_L1,2016-06-11,29,290.0,2016-12-31,0.14940239043824702
15735,G1711,G1711_L1,2016-06-11,30,328.0,2017-01-07,0.2250996015936255
16262,G1711,G1711_L1,2016-06-11,31,283.0,2017-01-14,0.13545816733067728
16789,G1711,G1711_L1,2016-06-11,32,393.0,2017-01-21,0.3545816733067729
17316,G1711,G1711_L1,2016-06-11,33,355.0,2017-01-28,0.2788844621513944
17843,G1711,G1711_L1,2016-06-11,34,337.0,2017-02-04,0.24302788844621515
18370,G1711,G1711_L1,2016-06-11,35,301.0,2017-02-11,0.17131474103585656
18897,G1711,G1711_L1,2016-06-11,36,414.0,2017-02-18,0.39641434262948205
19424,G1711,G1711_L1,2016-06-11,37,404.0,2017-02-25,0.37649402390438247
19951,G1711,G1711_L1,2016-06-11,38,394.0,2017-03-04,0.3565737051792829
20478,G1711,G1711_L1,2016-06-11,39,362.0,2017-03-11,0.29282868525896416
21005,G1711,G1711_L1,2016-06-11,40,422.0,2017-03-18,0.4123505976095618
21532,G1711,G1711_L1,2016-06-11,41,390.0,2017-03-25,0.34860557768924305
22059,G1711,G1711_L1,2016-06-11,42,441.0,2017-04-01,0.450199203187251
22586,G1711,G1711_L1,2016-06-11,43,549.0,2017-04-08,0.6653386454183267
23113,G1711,G1711_L1,2016-06-11,44,450.0,2017-04-15,0.4681274900398406
23640,G1711,G1711_L1,2016-06-11,45,572.0,2017-04-22,0.7111553784860558
24167,G1711,G1711_L1,2016-06-11,46,550.0,2017-04-29,0.6673306772908366
24694,G1711,G1711_L1,2016-06-11,47,461.0,2017-05-06,0.4900398406374502
25221,G1711,G1711_L1,2016-06-11,48,476.0,2017-05-13,0.5199203187250996
25748,G1711,G1711_L1,2016-06-11,49,562.0,2017-05-20,0.6912350597609562
26275,G1711,G1711_L1,2016-06-11,50,578.0,2017-05-27,0.7231075697211156
26802,G1711,G1711_L1,2016-06-11,51,612.0,2017-06-03,0.7908366533864541
27329,G1711,G1711_L1,2016-06-11,52,531.0,2017-06-10,0.6294820717131474
27856,G1711,G1711_L1,2016-06-11,53,524.0,2017-06-17,0.6155378486055777
28383,G1711,G1711_L1,2016-06-11,54,604.0,2017-06-24,0.7749003984063745
28910,G1711,G1711_L1,2016-06-11,55,530.0,2017-07-01,0.6274900398406374
29437,G1711,G1711_L1,2016-06-11,56,547.0,2017-07-08,0.6613545816733067
29964,G1711,G1711_L1,2016-06-11,57,626.0,2017-07-15,0.8187250996015937
30491,G1711,G1711_L1,2016-06-11,58,563.0,2017-07-22,0.6932270916334662
31018,G1711,G1711_L1,2016-06-11,59,572.0,2017-07-29,0.7111553784860558
31545,G1711,G1711_L1,2016-06-11,60,531.0,2017-08-05,0.6294820717131474
32072,G1711,G1711_L1,2016-06-11,61,491.0,2017-08-12,0.549800796812749
32599,G1711,G1711_L1,2016-06-11,62,561.0,2017-08-19,0.6892430278884463
33126,G1711,G1711_L1,2016-06-11,63,601.0,2017-08-26,0.7689243027888446
33653,G1711,G1711_L1,2016-06-11,64,717.0,2017-09-02,1.0
34180,G1711,G1711_L1,2016-06-11,65,589.0,2017-09-09,0.7450199203187251
34707,G1711,G1711_L1,2016-06-11,66,549.0,2017-09-16,0.6653386454183267
35234,G1711,G1711_L1,2016-06-11,67,506.0,2017-09-23,0.5796812749003984
35761,G1711,G1711_L1,2016-06-11,68,464.0,2017-09-30,0.4960159362549801
36288,G1711,G1711_L1,2016-06-11,69,494.0,2017-10-07,0.5557768924302788
36815,G1711,G1711_L1,2016-06-11,70,470.0,2017-10-14,0.5079681274900398
37342,G1711,G1711_L1,2016-06-11,71,496.0,2017-10-21,0.5597609561752988
37869,G1711,G1711_L1,2016-06-11,72,440.0,2017-10-28,0.448207171314741
38396,G1711,G1711_L1,2016-06-11,73,413.0,2017-11-04,0.3944223107569721
38923,G1711,G1711_L1,2016-06-11,74,433.0,2017-11-11,0.4342629482071713
39450,G1711,G1711_L1,2016-06-11,75,305.0,2017-11-18,0.17928286852589642
39977,G1711,G1711_L1,2016-06-11,76,357.0,2017-11-25,0.28286852589641437
40504,G1711,G1711_L1,2016-06-11,77,336.0,2017-12-02,0.2410358565737052
41031,G1711,G1711_L1,2016-06-11,78,284.0,2017-12-09,0.13745019920318724
41558,G1711,G1711_L1,2016-06-11,79,274.0,2017-12-16,0.11752988047808766
42085,G1711,G1711_L1,2016-06-11,80,215.0,2017-12-23,0.0
42612,G1711,G1711_L1,2016-06-11,81,273.0,2017-12-30,0.11553784860557768
43139,G1711,G1711_L1,2016-06-11,82,332.0,2018-01-06,0.23306772908366533
43666,G1711,G1711_L1,2016-06-11,83,290.0,2018-01-13,0.14940239043824702
44193,G1711,G1711_L1,2016-06-11,84,379.0,2018-01-20,0.32669322709163345
44720,G1711,G1711_L1,2016-06-11,85,317.0,2018-01-27,0.20318725099601595
45247,G1711,G1711_L1,2016-06-11,86,369.0,2018-02-03,0.30677290836653387
45774,G1711,G1711_L1,2016-06-11,87,310.0,2018-02-10,0.1892430278884462
46301,G1711,G1711_L1,2016-06-11,88,398.0,2018-02-17,0.3645418326693227
46828,G1711,G1711_L1,2016-06-11,89,426.0,2018-02-24,0.4203187250996016
47355,G1711,G1711_L1,2016-06-11,90,389.0,2018-03-03,0.3466135458167331
47882,G1711,G1711_L1,2016-06-11,91,440.0,2018-03-10,0.448207171314741
48409,G1711,G1711_L1,2016-06-11,92,366.0,2018-03-17,0.300796812749004
48936,G1711,G1711_L1,2016-06-11,93,381.0,2018-03-24,0.33067729083665337
49463,G1711,G1711_L1,2016-06-11,94,366.0,2018-03-31,0.300796812749004
49990,G1711,G1711_L1,2016-06-11,95,506.0,2018-04-07,0.5796812749003984
50517,G1711,G1711_L1,2016-06-11,96,434.0,2018-04-14,0.4362549800796813
51044,G1711,G1711_L1,2016-06-11,97,500.0,2018-04-21,0.5677290836653387
51571,G1711,G1711_L1,2016-06-11,98,583.0,2018-04-28,0.7330677290836654
52098,G1711,G1711_L1,2016-06-11,99,524.0,2018-05-05,0.6155378486055777
52625,G1711,G1711_L1,2016-06-11,100,487.0,2018-05-12,0.5418326693227091
53152,G1711,G1711_L1,2016-06-11,101,541.0,2018-05-19,0.649402390438247
53679,G1711,G1711_L1,2016-06-11,102,600.0,2018-05-26,0.7669322709163346
54206,G1711,G1711_L1,2016-06-11,103,568.0,2018-06-02,0.703187250996016
54733,G1711,G1711_L1,2016-06-11,104,560.0,2018-06-09,0.6872509960159362
453,G1711,G1711_L2,2016-06-11,1,515.0,2016-06-18,0.27052489905787347
980,G1711,G1711_L2,2016-06-11,2,507.0,2016-06-25,0.2597577388963661
1507,G1711,G1711_L2,2016-06-11,3,485.0,2016-07-02,0.23014804845222073
2034,G1711,G1711_L2,2016-06-11,4,602.0,2016-07-09,0.3876177658142665
2561,G1711,G1711_L2,2016-06-11,5,662.0,2016-07-16,0.46837146702557203
3088,G1711,G1711_L2,2016-06-11,6,658.0,2016-07-23,0.4629878869448183
3615,G1711,G1711_L2,2016-06-11,7,651.0,2016-07-30,0.4535666218034993
4142,G1711,G1711_L2,2016-06-11,8,611.0,2016-08-06,0.3997308209959623
4669,G1711,G1711_L2,2016-06-11,9,666.0,2016-08-13,0.4737550471063257
5196,G1711,G1711_L2,2016-06-11,10,728.0,2016-08-20,0.5572005383580081
5723,G1711,G1711_L2,2016-06-11,11,628.0,2016-08-27,0.4226110363391655
6250,G1711,G1711_L2,2016-06-11,12,632.0,2016-09-03,0.42799461641991926
6777,G1711,G1711_L2,2016-06-11,13,674.0,2016-09-10,0.4845222072678331
7304,G1711,G1711_L2,2016-06-11,14,642.0,2016-09-17,0.4414535666218035
7831,G1711,G1711_L2,2016-06-11,15,546.0,2016-09-24,0.3122476446837147
8358,G1711,G1711_L2,2016-06-11,16,610.0,2016-10-01,0.3983849259757739
8885,G1711,G1711_L2,2016-06-11,17,684.0,2016-10-08,0.4979811574697174
9412,G1711,G1711_L2,2016-06-11,18,660.0,2016-10-15,0.46567967698519513
9939,G1711,G1711_L2,2016-06-11,19,620.0,2016-10-22,0.41184387617765816
10466,G1711,G1711_L2,2016-06-11,20,661.0,2016-10-29,0.4670255720053836
10993,G1711,G1711_L2,2016-06-11,21,646.0,2016-11-05,0.4468371467025572
11520,G1711,G1711_L2,2016-06-11,22,551.0,2016-11-12,0.3189771197846568
12047,G1711,G1711_L2,2016-06-11,23,567.0,2016-11-19,0.3405114401076716
12574,G1711,G1711_L2,2016-06-11,24,463.0,2016-11-26,0.20053835800807537
13101,G1711,G1711_L2,2016-06-11,25,511.0,2016-12-03,0.2651413189771198
13628,G1711,G1711_L2,2016-06-11,26,462.0,2016-12-10,0.19919246298788695
14155,G1711,G1711_L2,2016-06-11,27,488.0,2016-12-17,0.23418573351278602
14682,G1711,G1711_L2,2016-06-11,28,403.0,2016-12-24,0.11978465679676985
15209,G1711,G1711_L2,2016-06-11,29,423.0,2016-12-31,0.14670255720053835
15736,G1711,G1711_L2,2016-06-11,30,421.0,2017-01-07,0.1440107671601615
16263,G1711,G1711_L2,2016-06-11,31,474.0,2017-01-14,0.21534320323014805
16790,G1711,G1711_L2,2016-06-11,32,463.0,2017-01-21,0.20053835800807537
17317,G1711,G1711_L2,2016-06-11,33,517.0,2017-01-28,0.2732166890982503
17844,G1711,G1711_L2,2016-06-11,34,482.0,2017-02-04,0.22611036339165544
18371,G1711,G1711_L2,2016-06-11,35,538.0,2017-02-11,0.30148048452220727
18898,G1711,G1711_L2,2016-06-11,36,556.0,2017-02-18,0.32570659488559894
19425,G1711,G1711_L2,2016-06-11,37,580.0,2017-02-25,0.35800807537012114
19952,G1711,G1711_L2,2016-06-11,38,608.0,2017-03-04,0.39569313593539707
20479,G1711,G1711_L2,2016-06-11,39,579.0,2017-03-11,0.3566621803499327
21006,G1711,G1711_L2,2016-06-11,40,601.0,2017-03-18,0.38627187079407804
21533,G1711,G1711_L2,2016-06-11,41,620.0,2017-03-25,0.41184387617765816
22060,G1711,G1711_L2,2016-06-11,42,582.0,2017-04-01,0.360699865410498
22587,G1711,G1711_L2,2016-06-11,43,694.0,2017-04-08,0.5114401076716016
23114,G1711,G1711_L2,2016-06-11,44,592.0,2017-04-15,0.37415881561238223
23641,G1711,G1711_L2,2016-06-11,45,661.0,2017-04-22,0.4670255720053836
24168,G1711,G1711_L2,2016-06-11,46,643.0,2017-04-29,0.4427994616419919
24695,G1711,G1711_L2,2016-06-11,47,547.0,2017-05-06,0.3135935397039031
25222,G1711,G1711_L2,2016-06-11,48,620.0,2017-05-13,0.41184387617765816
25749,G1711,G1711_L2,2016-06-11,49,664.0,2017-05-20,0.47106325706594887
26276,G1711,G1711_L2,2016-06-11,50,662.0,2017-05-27,0.46837146702557203
26803,G1711,G1711_L2,2016-06-11,51,678.0,2017-06-03,0.4899057873485868
27330,G1711,G1711_L2,2016-06-11,52,660.0,2017-06-10,0.46567967698519513
27857,G1711,G1711_L2,2016-06-11,53,582.0,2017-06-17,0.360699865410498
28384,G1711,G1711_L2,2016-06-11,54,611.0,2017-06-24,0.3997308209959623
28911,G1711,G1711_L2,2016-06-11,55,710.0,2017-07-01,0.5329744279946165
29438,G1711,G1711_L2,2016-06-11,56,576.0,2017-07-08,0.35262449528936746
29965,G1711,G1711_L2,2016-06-11,57,618.0,2017-07-15,0.40915208613728127
30492,G1711,G1711_L2,2016-06-11,58,631.0,2017-07-22,0.4266487213997308
31019,G1711,G1711_L2,2016-06-11,59,628.0,2017-07-29,0.4226110363391655
31546,G1711,G1711_L2,2016-06-11,60,552.0,2017-08-05,0.3203230148048452
32073,G1711,G1711_L2,2016-06-11,61,611.0,2017-08-12,0.3997308209959623
32600,G1711,G1711_L2,2016-06-11,62,593.0,2017-08-19,0.3755047106325707
33127,G1711,G1711_L2,2016-06-11,63,869.0,2017-08-26,0.746971736204576
33654,G1711,G1711_L2,2016-06-11,64,1057.0,2017-09-02,1.0
34181,G1711,G1711_L2,2016-06-11,65,861.0,2017-09-09,0.7362045760430687
34708,G1711,G1711_L2,2016-06-11,66,564.0,2017-09-16,0.3364737550471063
35235,G1711,G1711_L2,2016-06-11,67,575.0,2017-09-23,0.351278600269179
35762,G1711,G1711_L2,2016-06-11,68,622.0,2017-09-30,0.414535666218035
36289,G1711,G1711_L2,2016-06-11,69,586.0,2017-10-07,0.36608344549125166
36816,G1711,G1711_L2,2016-06-11,70,633.0,2017-10-14,0.42934051144010765
37343,G1711,G1711_L2,2016-06-11,71,622.0,2017-10-21,0.414535666218035
37870,G1711,G1711_L2,2016-06-11,72,607.0,2017-10-28,0.3943472409152086
38397,G1711,G1711_L2,2016-06-11,73,556.0,2017-11-04,0.32570659488559894
38924,G1711,G1711_L2,2016-06-11,74,553.0,2017-11-11,0.32166890982503366
39451,G1711,G1711_L2,2016-06-11,75,416.0,2017-11-18,0.13728129205921938
39978,G1711,G1711_L2,2016-06-11,76,477.0,2017-11-25,0.2193808882907133
40505,G1711,G1711_L2,2016-06-11,77,500.0,2017-12-02,0.2503364737550471
41032,G1711,G1711_L2,2016-06-11,78,482.0,2017-12-09,0.22611036339165544
41559,G1711,G1711_L2,2016-06-11,79,394.0,2017-12-16,0.10767160161507403
42086,G1711,G1711_L2,2016-06-11,80,314.0,2017-12-23,0.0
42613,G1711,G1711_L2,2016-06-11,81,322.0,2017-12-30,0.010767160161507403
43140,G1711,G1711_L2,2016-06-11,82,486.0,2018-01-06,0.23149394347240915
43667,G1711,G1711_L2,2016-06-11,83,452.0,2018-01-13,0.1857335127860027
44194,G1711,G1711_L2,2016-06-11,84,492.0,2018-01-20,0.2395693135935397
44721,G1711,G1711_L2,2016-06-11,85,512.0,2018-01-27,0.26648721399730824
45248,G1711,G1711_L2,2016-06-11,86,466.0,2018-02-03,0.20457604306864063
45775,G1711,G1711_L2,2016-06-11,87,492.0,2018-02-10,0.2395693135935397
46302,G1711,G1711_L2,2016-06-11,88,507.0,2018-02-17,0.2597577388963661
46829,G1711,G1711_L2,2016-06-11,89,554.0,2018-02-24,0.32301480484522205
47356,G1711,G1711_L2,2016-06-11,90,648.0,2018-03-03,0.44952893674293404
47883,G1711,G1711_L2,2016-06-11,91,556.0,2018-03-10,0.32570659488559894
48410,G1711,G1711_L2,2016-06-11,92,553.0,2018-03-17,0.32166890982503366
48937,G1711,G1711_L2,2016-06-11,93,620.0,2018-03-24,0.41184387617765816
49464,G1711,G1711_L2,2016-06-11,94,552.0,2018-03-31,0.3203230148048452
49991,G1711,G1711_L2,2016-06-11,95,631.0,2018-04-07,0.4266487213997308
50518,G1711,G1711_L2,2016-06-11,96,557.0,2018-04-14,0.32705248990578734
51045,G1711,G1711_L2,2016-06-11,97,554.0,2018-04-21,0.32301480484522205
51572,G1711,G1711_L2,2016-06-11,98,677.0,2018-04-28,0.48855989232839836
52099,G1711,G1711_L2,2016-06-11,99,643.0,2018-05-05,0.4427994616419919
52626,G1711,G1711_L2,2016-06-11,100,559.0,2018-05-12,0.3297442799461642
